chr	start	end	name	label	original_species	tissue_positive	P300_vInpt_fbrain	P300_mbrain	H3K27ac_vInptt_fbrain	P300_vInpt_fbrain2	H3K27ac_vInpt_cbellum	H3K27me3_vInpt_cbellum	H3k4me1_vInpt_cbellum	H3k4me3_vInpt_cbellum	H3k27ac_vInpt_cortex	H3k4me1_vInpt_cortex	H3k4me3_vInpt_cortex	H3k04me1_vInpt_wbrain	H3k04me3_vInpt_wbrain	H3k09me3_vInpt_wbrain	H3k27ac_vInpt_wbrain	H3k27me3_vInpt_wbrain	H3k36me3_vInpt_wbrain	Pol2_vInpt_wbrain
chr12	34640138	34642085	element1878	0	Human	.	0.0105591	0.121998	0.00443745	-0.0119341	-0.0132444	0.0287568	-0.058654	-0.0428497	-0.0398019	-0.0316415	-0.0147809	0.0815885	1.02916	0.00343559	-0.0229809	0.805419	-0.0411902	-0.0582756
chr12	34649331	34652669	element1880	0	Human	.	3.27574	2.10691	-0.00843706	0.00867144	-0.0392262	0.00259365	-0.0249036	-0.0154752	-0.0259578	-0.0262302	-0.04782	0.0658967	-0.0338399	-0.0521587	-0.091757	0.852566	-0.0566645	-0.0673964
chr12	34900125	34901226	element2307	0	Human	branchialarch,limb	0.00765671	0.195783	0.013861	0.0117357	-0.0255515	-0.0186764	-0.0661257	-0.0489616	-0.0234165	-0.0119032	-0.0343404	-0.0111244	-0.0664149	-0.0108911	-0.00729384	-0.0400314	-0.038627	-0.0613448
chr12	34904534	34906179	element2306	0	Human	limb	-0.0296115	0.108297	0.00421538	-0.0156179	-0.0413344	-0.0047848	-0.039896	-0.0491346	-0.025549	-0.0208298	-0.04867	-0.00455019	-0.0323557	0.00188272	-0.00524714	-0.0203883	-0.0158838	-0.0875755
chr12	37519663	37521886	element1740	0	Human	.	0.00572985	0.0801384	-0.0315193	-0.0457921	-0.0379836	-0.0126958	-0.036249	-0.04641	-0.0446564	-0.0437676	-0.0496098	-0.0383311	-0.0534268	-0.0212923	-0.0385038	-0.0209898	-0.0243148	-0.0436256
chr12	39162121	39163231	element816	0	Human	hindbrain(rhombencephalon)	-0.0123501	0.160492	-0.0141929	-0.0358792	-0.0647942	-0.0224705	-0.0421074	-0.0647942	-0.0516624	-0.0160994	-0.0516624	0.00918899	-0.0383334	-0.0201857	0.105531	-0.0195466	-0.0404289	-0.0189827
chr12	40068376	40069166	element749	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon)	0.0399264	0.150334	-0.00249777	-0.0297418	0.0384077	-0.119608	0.104691	-0.134741	-0.0696495	-0.0578083	-0.0696495	-0.0529115	-0.0881304	-0.0542119	0.0073181	-0.0954057	-0.0784683	-0.0695893
chr12	45503779	45506577	element1401	0	Human	.	1.3803	0.114711	0.196163	0.141496	-0.0376311	-0.0438024	0.0460154	-0.105061	0.403138	0.0791959	-0.0702094	0.0974999	-0.0562778	-0.013746	2.18212	-0.0269678	-0.017107	-0.0559722
chr12	47121350	47122759	element428	0	Human	hindbrain(rhombencephalon),neuraltube	-0.0201433	0.0842896	0.00469429	-0.0248236	-0.0169903	-0.0198829	-0.0444404	-0.0508421	-0.0258934	-0.0420407	-0.0476149	0.00440395	-0.059102	-0.0235396	0.799523	-0.00406684	-0.020214	-0.0334527
chr12	48565971	48567832	element1127	0	Human	.	-0.0212111	0.0319086	-0.00831623	-0.0190547	-0.0584763	-0.0358384	-0.0430429	-0.0584763	-0.0299002	-0.033939	-0.04641	-0.0423743	-0.0545048	0.0109347	0.108307	-0.00345324	-0.0224208	-0.0480081
chr12	49111960	49112701	element736	0	Human	.	-0.0211365	0.0801376	-0.0167847	-0.00551219	-0.04641	-0.0346718	-0.04641	-0.04641	-0.0326745	-0.04641	-0.04641	-0.0192218	-0.058448	-0.031281	-0.0424776	-0.04323	-0.0340671	-0.000572308
chr12	49488858	49490921	element1075	0	Human	.	-0.0277864	0.143922	-0.00843333	0.00931507	-0.0427223	-0.0276423	-0.0510719	-0.0649095	-0.04641	-0.0266744	-0.04641	-0.0381285	-0.0641729	-0.0404006	-0.0242476	-0.0454745	-0.0443103	-0.0029206
chr12	49735471	49736333	element604	0	Human	.	0.131198	0.051322	-0.00134959	-0.0483184	-0.0360975	-0.0179097	-0.0468	-0.0468	-0.0346026	-0.0165413	-0.04641	-0.0734305	-0.118484	-0.0774088	0.496812	-0.0656074	-0.0731561	-0.0592906
chr12	50611383	50612491	element539	0	Human	.	-0.0545189	0.0535939	0.00148002	0.0220962	-0.04641	-0.0291396	-0.04641	-0.04641	-0.0502309	-0.0502309	-0.0502309	-0.054123	-0.054123	-0.0458506	-0.054123	-0.036261	-0.0465534	0.037372
chr12	50987721	50989055	element944	0	Human	.	-0.0420311	0.0445142	-0.0128021	-0.0198134	-0.04641	-0.0252009	-0.0183167	-0.04641	-0.0458261	-0.0160657	-0.0534558	-0.042129	-0.0528163	-0.0197883	-0.0452256	-0.0336777	-0.041335	0.175333
chr12	51074340	51076966	element1539	0	Human	hindbrain(rhombencephalon)	0.129793	0.165868	0.00226033	0.00471482	-0.0434461	-0.0102979	-0.00583209	-0.0571014	-0.0339805	-0.00382951	-0.049599	-0.0083592	-0.0749152	-0.02494	-0.0467093	-0.0266435	-0.0510069	0.0129095
chr12	51092779	51095206	element1168	0	Human	cranialnerve,facialmesenchyme,hindbrain(rhombencephalon)	-0.0324465	0.073402	-0.00570539	-0.0558563	-0.0420029	-0.020921	-0.0299593	-0.0511191	0.0289621	0.0257382	-0.0319755	-0.0242953	-0.0662852	-0.0365638	0.00950088	-0.0460309	-0.0355381	-0.0166208
chr12	51258446	51259795	element1193	0	Human	.	-0.033288	0.0440193	-0.00423823	-0.00232304	-0.0226616	-0.00710946	-0.0290478	-0.0283005	-0.0457491	-0.0108953	-0.0122844	-0.016699	-0.0318395	-0.0324998	-0.0345665	-0.00614302	-0.0514996	-0.0357216
chr12	51272722	51273948	element1201	0	Human	.	0.0278402	0.0561853	-0.00388464	-0.0264129	-0.022812	-0.0284997	-0.0500658	-0.0500658	0.00208708	-0.00215801	-0.0426168	-0.0130327	-0.0395682	-0.00698518	-0.0386286	-0.0148059	-0.00967	-0.00393692
chr12	51291542	51292872	element598	0	Human	neuraltube	0.0784308	0.133946	0.0608275	0.0263878	-0.0393679	-0.0304621	-0.0328461	-0.04641	0.276624	0.0284515	-0.028554	-0.000380827	-0.04641	-0.0216639	1.25134	-0.010567	-0.0244427	-0.00100878
chr12	51361193	51362389	element1062	0	Human	.	-0.0329076	0	-0.0130656	0.0277013	-0.0469541	-0.00988169	-0.0580638	-0.0465181	-0.0147997	0.0035573	-0.0488896	-0.0452829	-0.0515749	-0.0146394	-0.0611542	-0.0505524	-0.0407273	-0.0159853
chr12	51395617	51397341	element555	0	Human	.	0.0299723	0.0833552	0.0324038	0.0940265	-0.0409773	-0.0260471	-0.0258234	-0.0400202	-0.0330575	-0.0167984	-0.0344902	0.00256146	-0.0652674	-0.0239016	-0.0129088	-0.0297037	-0.0523151	0.121568
chr12	52071023	52072335	element343	0	Human	.	-0.0334908	0	0.0149238	0.0188365	-0.0498262	-0.023856	-0.0429512	-0.0498262	-0.0178411	0.020438	-0.0310753	-0.0141181	-0.0724605	-0.0185414	0.104036	-0.0258616	-0.0440593	-0.00508397
chr12	52375149	52377016	element791	0	Human	.	-0.0286737	0.0537523	-0.00619188	0.040796	-0.0528859	-0.0337473	-0.0689998	-0.0749656	-0.00336817	0.00660445	-0.033852	-0.0360869	-0.0670581	-0.032284	-0.00325852	-0.0330558	-0.0540658	0.048855
chr12	53329835	53330413	element292	0	Mouse	heart	-0.0410836	0.0878402	-0.00379389	-0.0584625	0.0323538	-0.0172916	-0.0256854	-0.0532338	-0.113265	-0.0197085	-0.085796	-0.0194413	-0.0380196	0.000786159	-0.0363127	-0.000584879	0.00990685	-0.0606059
chr12	53934645	53938410	element1647	0	Human	.	0.0678137	0.110405	0.237532	0.0660193	-0.00961138	-0.0380442	0.0179327	-0.0733448	0.0725735	0.222476	-0.0567429	0.50326	-0.0473557	-0.0368785	1.58787	-0.0462193	-0.0411537	-0.0879485
chr12	54724537	54726434	element527	0	Human	.	0.14176	0.177802	0.357314	-0.00957156	-0.0147459	-0.00190919	-0.0186823	-0.0522694	-0.0162587	-0.0179294	-0.0603684	0.0151082	-0.0392191	-0.035931	0.943825	-0.0309527	-0.0307194	-0.0445179
chr12	54973229	54974004	element345	0	Human	.	-0.0937925	0.153244	-0.00782414	-0.0937925	-0.0352517	-0.00928925	-0.0341312	-0.04641	-0.0284585	-0.0344246	-0.0516642	-0.0591437	-0.164374	-0.0734077	-0.0517258	-0.102707	-0.13632	0.0504024
chr12	55027301	55028005	element346	0	Human	.	0.0398975	0.0868799	0.0056701	0.00686385	-0.0448475	-0.0404586	-0.0656786	-0.110532	-0.0362659	-0.0199734	-0.0567252	-0.0384909	-0.0965356	-0.0256892	0.00451053	-0.0403102	-0.0138469	-0.0921375
chr12	55101458	55102505	element347	0	Human	.	-0.0492515	0	-0.00290054	0.0262484	-0.0328092	-0.00383141	-0.0561079	-0.0606296	-0.0705075	-0.0299598	-0.0812515	-0.0370947	-0.0573818	-0.0338905	0.0120393	-0.0342297	-0.0116703	-0.0342236
chr12	55633596	55635928	element506	0	Mouse	.	-0.0235942	0.025464	0.00113513	-0.0385113	-0.0399381	0.00298228	-0.0466184	-0.0454063	-0.0570107	-0.0312437	-0.0570107	-0.00402496	-0.0585434	-0.0125651	-0.00519837	-0.033928	-0.0289692	-0.0118234
chr12	56744529	56745210	element349	0	Human	.	-0.0497893	0.0871982	-0.0259197	-0.0321086	-0.04641	-0.0255271	-0.04641	-0.04641	-0.04641	-0.04641	-0.04641	-0.0939076	-0.0731161	-0.0927423	-0.0939076	-0.0477895	-0.058646	0.11343
chr12	57215115	57217261	element350	0	Human	.	-0.0178911	0	-0.00296511	-0.0361389	-0.0365116	-0.0228564	-0.0382218	-0.0484985	-0.0424884	-0.0281533	-0.0472311	-0.0206178	-0.0593742	-0.0197328	0.0517812	-0.0104675	-0.0134552	0.0253754
chr12	57487848	57489461	element592	0	Human	hindbrain(rhombencephalon)	0.152851	0	-0.00149182	0.0359443	-0.0475514	-0.0381909	-0.0478291	-0.0827956	-0.0432447	-0.00959839	-0.052086	0.0129867	-0.0437798	-0.0484327	0.135465	-0.0127403	-0.0542152	-0.0933216
chr12	57541783	57542814	element879	0	Human	.	-0.0594871	0.0601883	-0.0300563	-0.0413286	-0.0345056	-0.015165	0.0725941	-0.0243723	-0.0467852	-0.0391673	-0.030954	-0.0713181	-0.0804972	-0.034869	-0.0226064	-0.0178543	-0.0716336	-0.0869141
chr12	57555735	57557264	element984	0	Human	.	-0.0152686	0.0242736	-0.01151	-0.0136966	-0.0406703	-0.015666	-0.0467959	-0.0467959	-0.0486307	-0.0429575	-0.0486307	-0.0565591	-0.067351	-0.0140894	-0.0651304	0.0258606	-0.0242984	0.0366106
chr12	57582954	57584331	element704	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon)	-0.0215445	0.0131529	-0.0177745	-0.0274072	-0.0146868	-0.0218608	-0.0503938	-0.0577088	-0.04641	-0.0350026	-0.0345567	-0.00532275	-0.0411316	-0.0151081	0.054605	0.0462957	-0.0269958	-0.0526355
chr12	58392364	58393371	element593	0	Human	midbrain(mesencephalon)	-0.0534141	0.107324	-0.0102246	-0.0340577	-0.112475	-0.0521678	-0.043334	-0.112475	-0.0261955	-0.0433682	-0.0302015	-0.0488999	-0.0520481	-0.0434146	-0.034285	-0.0274187	-0.0462772	0.101901
chr12	74151599	74153559	element1602	0	Human	branchialarch,dorsalrootganglion,facialmesenchyme	0.000230811	0.0605939	-0.00703473	0.0746285	-0.0287097	0.000226117	-0.0462381	-0.0511794	-0.049342	-0.0365392	-0.0868078	-0.0334012	-0.0708674	-0.00459104	-0.102687	0.719356	-0.074825	-0.0474774
chr12	80606589	80610346	element1474	0	Human	.	0.00229631	0.0927009	0.0251358	-0.0109445	-0.00964744	-0.0129584	-0.0172787	-0.046857	0.0240271	-0.000404043	-0.079823	0.0735548	-0.0647935	-0.0249799	0.0654042	-0.017508	-0.0347264	-0.050866
chr12	80636222	80637526	element1392	0	Human	heart,limb	1.34616	0.159384	0.0599481	0.128542	-0.040662	-0.0202959	-0.040824	-0.0680277	-0.0431691	0.00111204	-0.00651446	0.00936019	-0.0653519	-0.011016	0.217395	0.0127994	-0.0117836	-0.057389
chr12	80947259	80950057	element1616	0	Human	branchialarch,facialmesenchyme,limb,nose	0.0935027	0.0935935	0.210735	0.0732814	-0.0064187	-0.00873092	-0.0497933	-0.0575169	-0.0564199	-0.0249521	-0.0986085	0.138274	-0.0833582	0.00118588	0.386979	-0.00028346	-0.0203958	-0.0822102
chr12	84173382	84175400	element78	0	Mouse	facialmesenchyme,heart,midbrain(mesencephalon)	-0.0430147	0.0816582	0.047989	-0.026502	-0.000872161	-0.0288961	0.0310124	-0.0735794	-0.0404401	-0.0247324	-0.106812	0.153351	-0.0950771	-0.018338	0.157777	-0.0351696	-0.0570508	-0.121674
chr12	85516641	85517693	element529	0	Mouse	branchialarch,other	-0.0512346	0.116845	0.528626	0.043579	1.03569	-0.057842	0.272304	3.23415	0.94002	0.158276	2.00767	1.05486	2.9777	-0.0802465	5.85769	-0.0348761	-0.0596044	0.0150629
chr12	86776324	86777938	element1657	0	Human	heart,somite	0.0573879	0.110376	0.0259259	-0.00963946	0.0271558	-0.20896	0.060673	0.0628549	0.0472331	0.0334495	-0.0643013	0.0372827	-0.0741175	-0.0328778	0.601569	-0.0604112	-0.0420445	-0.105756
chr12	86795335	86797609	element1481	0	Human	heart	0.0668147	0.156682	0.41197	0.0806705	0.891147	-0.176097	-0.0594748	7.48585	0.316479	-0.070826	0.580226	0.910773	8.5625	-0.0819485	0.898873	-0.0924479	-0.120491	-0.0598371
chr12	86795350	86797239	element260	0	Mouse	heart	0.0922217	0.188616	0.41197	0.108461	0.891147	-0.1908	-0.0769374	7.48585	0.316479	-0.0904749	0.580226	0.910773	8.5625	-0.0849766	0.898873	-0.100266	-0.136699	-0.0638363
chr12	88151548	88154251	element336	0	Mouse	.	-0.0352985	0.0878757	0.0485927	-0.00650904	-0.00353579	-0.0641487	0.0412017	-0.123099	0.16146	0.168297	-0.192769	0.680419	-0.113554	-0.0385912	0.781836	-0.0445588	-0.046768	-0.127093
chr12	88235615	88240644	element1903	0	Human	melanocytes,somite	0.0386453	0.132722	0.613199	0.0491611	0.748858	-0.0808374	0.518182	0.97081	1.47467	0.325515	1.17497	1.87871	1.2704	-0.0288098	1.07166	-0.0311662	-0.0478045	-0.0941176
chr12	90222342	90223370	element296	0	Mouse	heart,midbrain(mesencephalon)	0.020269	0.288826	0.0597837	0.0748045	-0.046401	-0.037811	-0.00112477	-0.0851947	-0.0994412	-0.00108027	-0.0957041	0.263155	-0.0385153	-0.028002	0.155063	-0.0233014	-0.0371943	-0.0756896
chr12	91370417	91371955	element1369	0	Human	neuraltube	1.89959	0.077221	0.0132122	0.114906	0.0301859	-0.00764281	0.107724	-0.052164	0.0436096	0.239151	-0.0517666	0.0717104	-0.0721323	-0.0273877	1.11512	-0.0520473	-0.0374897	-0.0527918
chr12	100576830	100579481	element12	0	Mouse	neuraltube	2.51712	1.79396	0.215822	0.0829449	0.880425	-0.120764	0.304098	-0.146027	0.102044	0.0452541	-0.0426547	0.148079	-0.0723691	-0.00540623	3.92247	-0.0417679	0.00117832	-0.0980255
chr12	100577316	100579580	element1299	0	Human	.	2.51712	1.79396	0.215822	0.124892	0.880425	-0.135979	0.7879	-0.171945	0.100227	0.041301	-0.0474283	0.0833536	-0.0786583	-0.00718076	3.92247	-0.0570789	-0.00289962	-0.0939205
chr12	106177540	106178279	element6	0	Mouse	.	0.00130421	0.0803545	-0.00606866	0.0878637	-0.123677	-0.238237	-0.00565789	-0.0647467	-0.150148	-0.0324554	-0.136196	-0.00279227	-0.171162	-0.0914742	-0.0349954	-0.102194	-0.150688	-0.170951
chr12	106177602	106178118	element2304	0	Human	.	-0.0239459	0.115081	-0.00536188	0.116428	-0.144586	-0.254508	-0.0807474	-0.0576917	-0.128548	-0.0231918	-0.106332	-0.00249186	-0.213429	-0.114022	-0.0527077	-0.104069	-0.163944	-0.166407
chr12	107615525	107616732	element352	0	Human	.	-0.0636637	0.147595	-0.0109266	-0.0329772	-0.0302098	-0.0120833	-0.0272433	-0.0528508	-0.00788374	-0.0402667	-0.0561847	0.0194647	-0.0960141	-0.0604313	0.0614049	-0.0573122	-0.0624124	0.199495
chr12	107717554	107718451	element353	0	Human	.	0.0919132	0.132402	0.0191849	0.0531286	-0.0407768	-0.0352834	-0.0217445	-0.0541834	0.171005	0.0211193	0.268946	0.0595074	0.396944	-0.00989533	1.20874	0.00466077	-0.0289034	-0.0798957
chr12	119227603	119228162	element294	0	Human	neuraltube	0.799786	0.477505	-0.00324114	-0.010059	-0.0367693	0.0117809	0.00447308	-0.00649678	-0.00305971	0.0188184	-0.0624868	0.00157347	-0.0422082	-0.0167727	0.0286062	0.0129147	-0.0531525	-0.031061
chr12	119738466	119739538	element1223	0	Human	.	-0.0328543	0	-0.00128899	0.0157753	-0.0485233	-0.0287363	-0.0789781	-0.0666264	-0.032888	-0.0124498	-0.049838	-0.0156189	-0.0708037	-0.0101552	0.0100143	-0.00792372	-0.0160788	-0.0394882
chr12	119885720	119886834	element701	0	Human	midbrain(mesencephalon)	0.0514814	0.266528	-0.00116144	0.0261192	-0.0673179	-0.0171778	-0.0566316	-0.0673179	-0.0325683	-0.0393597	-0.04641	-0.00140867	-0.0498891	-0.0135585	0.0131173	-0.0297904	-0.0242418	0.0771016
chr12	119941220	119942766	element1148	0	Human	limb	-0.04763	0.111965	-0.00852479	0.0132004	-0.026006	-0.0207983	-0.055678	-0.055678	-0.0439684	-0.0278568	-0.0444365	0.0971313	-0.038221	-0.00581219	-0.00584449	-0.00583668	-0.0314091	-0.0482751
chr12	120081935	120083029	element239	0	Human	.	0.0115634	0.0542797	0.0193629	-0.0690329	-0.0419599	-0.00196915	-0.0232039	-0.0598803	-0.00510392	-0.0371912	-0.0361901	-0.039522	-0.0428595	-0.0371479	0.000909405	0.108232	-0.0411661	-0.0609942
chr13	3740315	3743791	element41	0	Mouse	branchialarch	-4.42e-05	0.0170834	0.200493	-0.0139528	-0.0319088	-0.0211653	-0.0238957	-0.0539261	-0.034578	0.0132383	-0.0631642	0.077259	-0.0674435	-0.024019	0.298256	-0.0422895	-0.0271226	-0.08246
chr13	5839551	5841570	element1837	0	Human	limb	-0.0430448	0.088235	-0.01237	-0.0232632	-0.0271042	-0.0149751	-0.0552896	-0.0552896	-0.0452117	-0.0250514	-0.0550436	-0.0642748	-0.081449	-0.0427129	-0.0512929	-0.0242998	-0.0481108	-0.0282178
chr13	15392886	15393968	element1132	0	Human	.	0.000918207	0.0235991	-0.0070418	-0.0347566	-0.04641	-0.0102989	-0.04641	-0.04641	-0.050283	-0.0408103	-0.050283	-0.0377103	-0.04641	-0.0310334	-0.0205242	-0.038987	-0.0236534	-0.0215146
chr13	15640807	15642666	element1586	0	Human	limb	0.079801	0.184792	0.0493953	0.0377291	-0.0612267	-0.0325928	-0.0435648	-0.0856386	0.385831	-0.00055688	-0.0425807	-0.0390277	-0.0716284	-0.046544	0.0180889	-0.0545559	-0.0440152	-0.0480632
chr13	15756187	15757138	element652	0	Mouse	cranialnerve,dorsalrootganglion,heart	0.0715696	0.0755544	0.00155793	0.0333154	-0.0159145	-0.00601072	-0.0435826	-0.0544927	-0.0249355	0.0043338	-0.0657421	-0.0221371	-0.0877482	-0.0495626	0.00250706	-0.0497503	0.00794382	-0.0484364
chr13	16102853	16104685	element653	0	Mouse	.	0.00122517	0.094	0.0420108	-0.0079513	-0.0273355	-0.057516	0.0170051	1.12137	0.50698	0.00969639	3.35815	0.143653	2.68984	-0.0363456	-0.0903609	0.0201548	-0.07581	-0.0986757
chr13	28809515	28811310	element265	0	Mouse	bloodvessels,neuraltube	0.164083	0.171696	0.276784	0.0931215	-0.0104513	-0.00829927	-0.0107684	-0.063034	0.0683043	0.0976241	-0.0642322	0.677099	-0.0514769	-0.0367771	3.00212	-0.0480757	-0.0419577	-0.155917
chr13	29049948	29052228	element1972	0	Human	.	0.0369355	0.141944	0.523504	0.0643689	1.14751	-0.0847361	-0.0611095	6.58105	1.47072	-0.0892189	8.68769	0.167505	6.45379	-0.0958581	2.81032	-0.118723	-0.203483	-0.0127377
chr13	34919435	34920768	element180	0	Mouse	other	0.0729953	0.00690488	0.154214	0.00569704	-0.0387391	-0.00946949	-0.0583283	-0.068101	-0.0425642	-0.0319333	-0.091377	0.0408685	-0.129979	-0.0636136	0.434519	-0.0604817	-0.0677753	-0.121388
chr13	35304183	35305446	element2060	0	Human	somite	-0.00930666	0.0329116	-0.0231985	-0.052165	-0.0186352	-0.0272819	0.577647	-0.0817322	-0.036291	-0.0259053	-0.0591206	-0.00808586	-0.0335818	-0.00962042	-0.0399761	-0.000835241	-0.00832751	-0.0206207
chr13	40807668	40808868	element279	0	Human	.	-0.0201059	0.09897	-0.0105068	-0.0132224	-0.0468279	-0.019357	-0.015988	-0.0387769	-0.0347889	-0.0279404	-0.0512632	-0.0218714	-0.0522755	-0.0098472	-0.0273443	0.563938	-0.015992	0.00971019
chr13	40820923	40823623	element1252	0	Human	.	-0.0062537	0.109968	-0.0153183	-0.00136775	-0.0316201	-0.00600156	-0.0387248	-0.003827	-0.0271925	-0.0303999	-0.0327825	-0.113368	0.0746959	-0.0709816	-0.0156308	0.666531	-0.0745493	-0.0481277
chr13	41738581	41740052	element192	0	Mouse	heart,somite	0.0157382	0.0403685	-6.1e-05	-0.0292715	-0.0412817	-0.0312379	-0.0232606	-0.0754112	0.0207925	0.0296405	-0.115287	-0.0240125	-0.0999234	-0.027817	-0.0269209	-0.0366223	-0.0431156	-0.0702218
chr13	42353470	42354420	element235	0	Mouse	heart	-0.0342487	0.125015	-0.00890783	-0.002076	-0.0128816	-0.0132442	-0.0592653	-0.06876	0.0456553	-0.0304723	-0.0480238	-0.0713786	-0.0768461	0.000758506	-0.0397719	-0.013884	-0.0332136	-0.0300064
chr13	43291289	43292448	element193	0	Mouse	.	-0.0600397	0.0512355	-0.00927595	-0.0200404	0.081711	-0.017914	0.0354484	-0.026122	0.0705757	-4.13e-05	-0.127041	0.0615533	-0.0139952	-0.000691682	-0.00223371	-0.00946111	0.00349783	-0.103135
chr13	46666689	46669718	element132	0	Mouse	branchialarch,eye,heart,midbrain(mesencephalon),somite	-0.00579489	0.0302889	0.333342	-0.00772757	-0.00131773	-0.0455922	0.0358553	1.857	0.0605347	0.297716	-0.0304862	0.655449	0.863636	-0.0415875	3.26709	-0.0170602	-0.0818392	-0.077414
chr13	46666706	46669711	element1661	0	Human	.	-0.00597605	0.0288512	0.333342	-0.00807651	-0.0016012	-0.0453937	0.0364025	1.857	0.0592174	0.297716	-0.0307695	0.655449	0.863636	-0.0419924	3.26709	-0.0172131	-0.0825817	-0.0763638
chr13	47492491	47494165	element1094	0	Human	.	1.02834	0.10642	0.00310047	0.0350506	-0.0519747	-0.016915	-0.0456378	-0.0665444	-0.0395071	-0.0156247	-0.0435947	0.051726	-0.0650007	0.00280327	0.0314815	-0.0249509	-0.0305778	-0.0015325
chr13	48661327	48662432	element939	0	Mouse	.	0.0902545	0.107479	0.289729	-0.0207109	0.658691	-0.129125	0.134866	-0.0868333	0.906719	0.25207	-0.0442307	0.694923	0.00170369	-0.0108338	1.67012	0.0104715	-0.00590805	-0.0405322
chr13	48811819	48813379	element625	0	Mouse	.	-0.0635284	0	0.015401	-0.0510336	-0.0119933	0.0288661	-0.0318967	-0.0481532	-0.0829122	-0.0547973	-0.0731226	0.16921	-0.0408066	0.0037225	0.0324143	-0.00209054	-0.0193136	-0.0570809
chr13	48874993	48876671	element922	0	Mouse	branchialarch,hindbrain(rhombencephalon),midbrain(mesencephalon)	-0.0362314	0.0707771	-0.0045921	0.023799	0.013229	0.0405605	-0.0352436	-0.0525009	-0.0825306	-0.0538952	-0.0761857	0.00624685	-0.121934	-0.0427544	-0.0818071	-0.0410201	-0.0741476	-0.102203
chr13	55917776	55919715	element1594	0	Human	.	-0.0488215	0.128321	-0.015326	-0.0488215	-0.0287102	-0.0102038	-0.0410609	-0.0759588	-0.0949497	-0.0525738	-0.0812659	-0.0399865	-0.0538508	-0.0259025	-0.0491146	-0.0238414	-0.0435161	-0.0621933
chr13	56260379	56262548	element1473	0	Human	limb	-0.01608	0.0547552	0.000970609	-0.0420012	0.00171218	0.00590333	-0.0416573	-0.0705402	-0.0528446	-0.0867071	-0.111989	0.0291913	-0.115364	-0.0312701	-0.108391	-0.0390474	-0.0611879	-0.0396746
chr13	59192531	59194533	element1323	0	Human	.	1.07359	1.59384	0.19291	0.0796083	0.0246734	-0.0774627	0.0072856	-0.137949	1.40282	0.282976	-0.200119	0.611539	-0.0611619	-0.0256754	4.18873	-0.0388485	-0.0568898	-0.106342
chr13	60368368	60371756	element1463	0	Human	limb	-0.0210124	0.0536336	0.00969091	-0.0181907	-0.020672	-0.024419	-0.0489918	-0.0849256	-0.0324318	-0.000144451	-0.068153	-0.0213019	-0.0875603	-0.0496384	-0.0585892	-0.0388003	-0.0584626	-0.0596631
chr13	64306390	64306944	element2305	0	Human	.	0.110391	0.198297	-0.0307521	0.0152671	0.00152482	0.00254361	-0.00515964	-0.0370399	-0.0589542	-0.00579644	-0.0841033	-0.0101715	-0.0516548	-0.0109872	-0.0452575	0.00505312	0.00519928	-0.111284
chr13	72165914	72167347	element261	0	Human	midbrain(mesencephalon)	-0.0097794	0.180882	-0.00500879	-0.0214071	-0.0327659	0.00178124	-0.0288844	-0.0465197	-0.0430423	-0.0163261	-0.0671759	0.0654396	-0.00710639	-0.0355724	0.59291	-0.0220119	-0.0576104	-0.0216806
chr13	72402401	72403772	element180	0	Human	.	0.0554762	0.211152	-0.0128732	-0.00280869	-0.0365308	-0.0204799	-0.000841358	-0.0505667	-0.0470191	-0.0363043	-0.0398389	0.000490911	-0.103511	-0.0407326	-0.00749876	-0.0522864	-0.0494252	0.0195719
chr13	72435296	72436783	element533	0	Human	midbrain(mesencephalon),neuraltube	0.0732636	0.43928	-0.00876699	-0.050735	-0.0514031	-0.00756071	-0.035311	-0.062214	-0.040308	-0.0371745	-0.0542079	0.155829	-0.0268952	-0.0222418	0.0559008	0.625172	-0.0352793	-0.0174305
