accession	in approved list	organism	life stage	age	assay	tissue/cell line	target	status	description	fileFormat	fileSize	URL	md5sum	assembly	lab	date created	biologicalReplicate	technicalReplicate	run type	read length	control details(@Accession;URL;md5Sum)	friendly name
ENCSR070MOK	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K27me3	released	H3K27me3 ChIP-seq on postnatal 0 day mouse forebrain	fastq	711455962	https://www.encodedcc.org/files/ENCFF002CBZ/@@download/ENCFF002CBZ.fastq.gz	be30ba64a52c8b9b452fcdbea35cab10	NA	bing-ren	2014-05-30	1	1	Single-ended	36nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR070MOK_mm_postnatal_0day_forebrain_ChIP-seq_H3K27me3_1_1
ENCSR966RAG	NA	mm	postnatal	0day	ChIP-seq	liver	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse liver	fastq	2010768436	https://www.encodedcc.org/files/ENCFF002AOX/@@download/ENCFF002AOX.fastq.gz	8ac2fa4bc717eb64acc021064f7104a0	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR966RAG_mm_postnatal_0day_liver_ChIP-seq_H3K9ac_1_1
ENCSR966RAG	NA	mm	postnatal	0day	ChIP-seq	liver	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse liver	fastq	1963880182	https://www.encodedcc.org/files/ENCFF002APA/@@download/ENCFF002APA.fastq.gz	94d890c5a196e0f1564f02f49922ec92	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR966RAG_mm_postnatal_0day_liver_ChIP-seq_H3K9ac_2_1
ENCSR519DNE	NA	mm	postnatal	0day	ChIP-seq	heart	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse heart	fastq	686386323	https://www.encodedcc.org/files/ENCFF002AOR/@@download/ENCFF002AOR.fastq.gz	4869f71db97e0704ea5bb1451e51270d	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR519DNE_mm_postnatal_0day_heart_ChIP-seq_H3K9ac_2_1
ENCSR519DNE	NA	mm	postnatal	0day	ChIP-seq	heart	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse heart	fastq	1263742662	https://www.encodedcc.org/files/ENCFF002AOT/@@download/ENCFF002AOT.fastq.gz	20b696de6433db18233da6d681f33907	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR519DNE_mm_postnatal_0day_heart_ChIP-seq_H3K9ac_1_1
ENCSR721MSV	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse hindbrain	fastq	1386739889	https://www.encodedcc.org/files/ENCFF002AOV/@@download/ENCFF002AOV.fastq.gz	f01a1c3800ceea38ca91a193b314ef54	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR721MSV_mm_postnatal_0day_hindbrain_ChIP-seq_H3K9ac_1_1
ENCSR721MSV	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse hindbrain	fastq	1361972697	https://www.encodedcc.org/files/ENCFF002AOZ/@@download/ENCFF002AOZ.fastq.gz	330a458605f6113e92a51955b5d6636c	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR721MSV_mm_postnatal_0day_hindbrain_ChIP-seq_H3K9ac_2_1
ENCSR028VCU	NA	mm	postnatal	0day	ChIP-seq	midbrain	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse midbrain	fastq	1905050795	https://www.encodedcc.org/files/ENCFF002APJ/@@download/ENCFF002APJ.fastq.gz	00269f8ff9900996a7c88d34f6c44232	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARJ/@@download/ENCFF002ARJ.fastq.gz;563d8c36b213a4a86af5c7c1b82e4bd0@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARK/@@download/ENCFF002ARK.fastq.gz;cd51f69408e6b67d80ca646112510039	ENCSR028VCU_mm_postnatal_0day_midbrain_ChIP-seq_H3K9ac_2_1
ENCSR028VCU	NA	mm	postnatal	0day	ChIP-seq	midbrain	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse midbrain	fastq	2764890389	https://www.encodedcc.org/files/ENCFF002APK/@@download/ENCFF002APK.fastq.gz	9ace4135941c140175d51214ac6e8668	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARJ/@@download/ENCFF002ARJ.fastq.gz;563d8c36b213a4a86af5c7c1b82e4bd0@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARK/@@download/ENCFF002ARK.fastq.gz;cd51f69408e6b67d80ca646112510039	ENCSR028VCU_mm_postnatal_0day_midbrain_ChIP-seq_H3K9ac_1_1
ENCSR369RBO	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse forebrain	fastq	1683182448	https://www.encodedcc.org/files/ENCFF002AOW/@@download/ENCFF002AOW.fastq.gz	e13d2f046fa66cfa28ca722c18c3a5ba	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR369RBO_mm_postnatal_0day_forebrain_ChIP-seq_H3K9ac_1_1
ENCSR369RBO	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K9ac	released	H3K9ac ChIP-seq on postnatal 0 day mouse forebrain	fastq	1648781640	https://www.encodedcc.org/files/ENCFF002AOY/@@download/ENCFF002AOY.fastq.gz	0d17f48314781d70b69ae71399ecf304	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR369RBO_mm_postnatal_0day_forebrain_ChIP-seq_H3K9ac_2_1
ENCSR616TJM	NA	mm	postnatal	0day	ChIP-seq	liver	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse liver	fastq	1458257056	https://www.encodedcc.org/files/ENCFF002AFM/@@download/ENCFF002AFM.fastq.gz	890bd4db8660938027e15cf027da09cd	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR616TJM_mm_postnatal_0day_liver_ChIP-seq_H3K27ac_2_1
ENCSR616TJM	NA	mm	postnatal	0day	ChIP-seq	liver	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse liver	fastq	1242557910	https://www.encodedcc.org/files/ENCFF002AFP/@@download/ENCFF002AFP.fastq.gz	97066640e7fc078ad2f2f7f2531ca206	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR616TJM_mm_postnatal_0day_liver_ChIP-seq_H3K27ac_1_1
ENCSR675HDX	NA	mm	postnatal	0day	ChIP-seq	heart	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse heart	fastq	1477410618	https://www.encodedcc.org/files/ENCFF002AFO/@@download/ENCFF002AFO.fastq.gz	a3a029e03983b29476dd156e8c8dceb8	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR675HDX_mm_postnatal_0day_heart_ChIP-seq_H3K27ac_2_1
ENCSR675HDX	NA	mm	postnatal	0day	ChIP-seq	heart	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse heart	fastq	1986606274	https://www.encodedcc.org/files/ENCFF002AFQ/@@download/ENCFF002AFQ.fastq.gz	c210b1b42ed9e4652a3b23fad9e72f8f	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR675HDX_mm_postnatal_0day_heart_ChIP-seq_H3K27ac_1_1
ENCSR332JYZ	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse hindbrain	fastq	1395753540	https://www.encodedcc.org/files/ENCFF002AFU/@@download/ENCFF002AFU.fastq.gz	52a7f478616ba03d6e43df47a1fdf00f	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR332JYZ_mm_postnatal_0day_hindbrain_ChIP-seq_H3K27ac_1_1
ENCSR332JYZ	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse hindbrain	fastq	2099377439	https://www.encodedcc.org/files/ENCFF002AFW/@@download/ENCFF002AFW.fastq.gz	6ff5ebcca9d52a9c6ddad0eb6002c4e1	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR332JYZ_mm_postnatal_0day_hindbrain_ChIP-seq_H3K27ac_2_1
ENCSR672ZXY	NA	mm	postnatal	0day	ChIP-seq	midbrain	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse midbrain	fastq	772058215	https://www.encodedcc.org/files/ENCFF002AFL/@@download/ENCFF002AFL.fastq.gz	97b23d9fb825adb6273ab3941a8f5682	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARJ/@@download/ENCFF002ARJ.fastq.gz;563d8c36b213a4a86af5c7c1b82e4bd0@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARK/@@download/ENCFF002ARK.fastq.gz;cd51f69408e6b67d80ca646112510039	ENCSR672ZXY_mm_postnatal_0day_midbrain_ChIP-seq_H3K27ac_2_1
ENCSR672ZXY	NA	mm	postnatal	0day	ChIP-seq	midbrain	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse midbrain	fastq	1337677519	https://www.encodedcc.org/files/ENCFF002AFS/@@download/ENCFF002AFS.fastq.gz	45dfbb75f873c69c83deb100a631ada7	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARJ/@@download/ENCFF002ARJ.fastq.gz;563d8c36b213a4a86af5c7c1b82e4bd0@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARK/@@download/ENCFF002ARK.fastq.gz;cd51f69408e6b67d80ca646112510039	ENCSR672ZXY_mm_postnatal_0day_midbrain_ChIP-seq_H3K27ac_1_1
ENCSR094TTT	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse forebrain	fastq	1586088071	https://www.encodedcc.org/files/ENCFF002AFE/@@download/ENCFF002AFE.fastq.gz	08e8f55dacea971cb8b83237d7da2aca	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR094TTT_mm_postnatal_0day_forebrain_ChIP-seq_H3K27ac_1_1
ENCSR094TTT	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K27ac	released	H3K27ac ChIP-seq on postnatal 0 day mouse forebrain	fastq	950109707	https://www.encodedcc.org/files/ENCFF002AFJ/@@download/ENCFF002AFJ.fastq.gz	772d8053087eb8931f201343fbbc084e	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR094TTT_mm_postnatal_0day_forebrain_ChIP-seq_H3K27ac_2_1
ENCSR653AVN	NA	mm	postnatal	0day	ChIP-seq	liver	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse liver	fastq	932249944	https://www.encodedcc.org/files/ENCFF002ANH/@@download/ENCFF002ANH.fastq.gz	edb21d6c86b816421301bfddd6c999ab	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR653AVN_mm_postnatal_0day_liver_ChIP-seq_H3K4me3_2_1
ENCSR653AVN	NA	mm	postnatal	0day	ChIP-seq	liver	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse liver	fastq	1022868226	https://www.encodedcc.org/files/ENCFF002ANJ/@@download/ENCFF002ANJ.fastq.gz	3b37065100dab4fc2c71b70450fd3407	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR653AVN_mm_postnatal_0day_liver_ChIP-seq_H3K4me3_1_1
ENCSR875ZAO	NA	mm	postnatal	0day	ChIP-seq	heart	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse heart	fastq	1368531380	https://www.encodedcc.org/files/ENCFF002ANB/@@download/ENCFF002ANB.fastq.gz	7f5d5c96d1d45a003de96b9d03108eec	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR875ZAO_mm_postnatal_0day_heart_ChIP-seq_H3K4me3_1_1
ENCSR875ZAO	NA	mm	postnatal	0day	ChIP-seq	heart	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse heart	fastq	1139557550	https://www.encodedcc.org/files/ENCFF002AND/@@download/ENCFF002AND.fastq.gz	65264956a0d2e5f3bc3507d605c20283	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR875ZAO_mm_postnatal_0day_heart_ChIP-seq_H3K4me3_2_1
ENCSR472YGQ	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse hindbrain	fastq	1369516085	https://www.encodedcc.org/files/ENCFF002ANN/@@download/ENCFF002ANN.fastq.gz	c6a1874e41fd435794fea8f98eab31f6	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR472YGQ_mm_postnatal_0day_hindbrain_ChIP-seq_H3K4me3_2_1
ENCSR472YGQ	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse hindbrain	fastq	2332170039	https://www.encodedcc.org/files/ENCFF002ANQ/@@download/ENCFF002ANQ.fastq.gz	c326e17f97845686349b34d2e82f74b9	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR472YGQ_mm_postnatal_0day_hindbrain_ChIP-seq_H3K4me3_1_1
ENCSR427ZJU	NA	mm	postnatal	0day	ChIP-seq	midbrain	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse midbrain	fastq	797259389	https://www.encodedcc.org/files/ENCFF002ANO/@@download/ENCFF002ANO.fastq.gz	4992c25e3f40a8d8480defacb2502f0b	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARJ/@@download/ENCFF002ARJ.fastq.gz;563d8c36b213a4a86af5c7c1b82e4bd0@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARK/@@download/ENCFF002ARK.fastq.gz;cd51f69408e6b67d80ca646112510039	ENCSR427ZJU_mm_postnatal_0day_midbrain_ChIP-seq_H3K4me3_2_1
ENCSR427ZJU	NA	mm	postnatal	0day	ChIP-seq	midbrain	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse midbrain	fastq	2718288674	https://www.encodedcc.org/files/ENCFF002ANP/@@download/ENCFF002ANP.fastq.gz	cca49e2ff37206f79bf8336ae471c1f6	NA	bing-ren	2014-03-15	1	1	Single-ended	50nt	@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARJ/@@download/ENCFF002ARJ.fastq.gz;563d8c36b213a4a86af5c7c1b82e4bd0@ENCSR889XXJ;https://www.encodedcc.org/files/ENCFF002ARK/@@download/ENCFF002ARK.fastq.gz;cd51f69408e6b67d80ca646112510039	ENCSR427ZJU_mm_postnatal_0day_midbrain_ChIP-seq_H3K4me3_1_1
ENCSR258YWW	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse forebrain	fastq	1457252804	https://www.encodedcc.org/files/ENCFF002ANE/@@download/ENCFF002ANE.fastq.gz	452204b7d45e46ed76b41107f06cdf8d	NA	bing-ren	2014-03-15	2	1	Single-ended	50nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR258YWW_mm_postnatal_0day_forebrain_ChIP-seq_H3K4me3_2_1
ENCSR258YWW	NA	mm	postnatal	0day	ChIP-seq	forebrain	H3K4me3	released	H3K4me3 ChIP-seq on postnatal 0 day mouse forebrain	fastq	844751003	https://www.encodedcc.org/files/ENCFF002CCA/@@download/ENCFF002CCA.fastq.gz	b7fef57479da3da7aecd5e2b737c49c1	NA	bing-ren	2014-05-30	1	1	Single-ended	36nt	@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQQ/@@download/ENCFF002AQQ.fastq.gz;e0ddf062aa20dce21650e43731d1f695@ENCSR398NCK;https://www.encodedcc.org/files/ENCFF002AQR/@@download/ENCFF002AQR.fastq.gz;488504d24e1be92b548c3fae40b4e2fe	ENCSR258YWW_mm_postnatal_0day_forebrain_ChIP-seq_H3K4me3_1_1
ENCSR578RLI	NA	mm	postnatal	0day	ChIP-seq	liver	H3K4me2	released	H3K4me2 ChIP-seq on postnatal 0 day mouse liver	fastq	851685742	https://www.encodedcc.org/files/ENCFF002ALW/@@download/ENCFF002ALW.fastq.gz	3510f01cd23879fcd22cf41e5b3694d8	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR578RLI_mm_postnatal_0day_liver_ChIP-seq_H3K4me2_2_1
ENCSR578RLI	NA	mm	postnatal	0day	ChIP-seq	liver	H3K4me2	released	H3K4me2 ChIP-seq on postnatal 0 day mouse liver	fastq	1194460976	https://www.encodedcc.org/files/ENCFF002ALX/@@download/ENCFF002ALX.fastq.gz	f51be9cb9964a539ee870990d4a66775	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002AQW/@@download/ENCFF002AQW.fastq.gz;9a59ef2908c22504652b0df9b9d9e828@ENCSR617RDY;https://www.encodedcc.org/files/ENCFF002ARB/@@download/ENCFF002ARB.fastq.gz;1e691cef757318f54812100e416c9df9	ENCSR578RLI_mm_postnatal_0day_liver_ChIP-seq_H3K4me2_1_1
ENCSR373OCX	NA	mm	postnatal	0day	ChIP-seq	heart	H3K4me2	released	H3K4me2 ChIP-seq on postnatal 0 day mouse heart	fastq	1120519020	https://www.encodedcc.org/files/ENCFF002ALK/@@download/ENCFF002ALK.fastq.gz	624a22c0045f395fb80c4d5d78851520	NA	bing-ren	2014-03-15	2	1	Single-ended	36nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR373OCX_mm_postnatal_0day_heart_ChIP-seq_H3K4me2_2_1
ENCSR373OCX	NA	mm	postnatal	0day	ChIP-seq	heart	H3K4me2	released	H3K4me2 ChIP-seq on postnatal 0 day mouse heart	fastq	1249638034	https://www.encodedcc.org/files/ENCFF002ALL/@@download/ENCFF002ALL.fastq.gz	64ee85c64d405d385a9cf7dd775d2f3d	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQS/@@download/ENCFF002AQS.fastq.gz;b38195163d08da738999cd74dd5a24ba@ENCSR334IOH;https://www.encodedcc.org/files/ENCFF002AQU/@@download/ENCFF002AQU.fastq.gz;6baf4553aac55425abf81b5e255e488a	ENCSR373OCX_mm_postnatal_0day_heart_ChIP-seq_H3K4me2_1_1
ENCSR771ILS	NA	mm	postnatal	0day	ChIP-seq	hindbrain	H3K4me2	released	H3K4me2 ChIP-seq on postnatal 0 day mouse hindbrain	fastq	1295110547	https://www.encodedcc.org/files/ENCFF002ALJ/@@download/ENCFF002ALJ.fastq.gz	d971a511ed6ed77b20d938202be93596	NA	bing-ren	2014-03-15	1	1	Single-ended	36nt	@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQT/@@download/ENCFF002AQT.fastq.gz;118641a97ad8cdaaff4f38fe9e95e92c@ENCSR066SPF;https://www.encodedcc.org/files/ENCFF002AQX/@@download/ENCFF002AQX.fastq.gz;0a46fb9219b77a74246ffe3238f1bb9d	ENCSR771ILS_mm_postnatal_0day_hindbrain_ChIP-seq_H3K4me2_1_1
